dijkstra_time_ms,bellman_ford_time_ms,size_n
0.130644,0.246963,4150
0.129622,0.246917,4150
0.129176,0.239597,4150
0.12992,0.241821,4150
0.126571,0.241255,4150
0.130472,0.245257,4150
0.130871,0.243554,4150
0.138555,0.236835,4150
0.127701,0.243708,4160
0.129339,0.240892,4160
0.130612,0.243484,4160
0.130928,0.244766,4160
0.130351,0.240057,4160
0.128367,0.239771,4160
0.132094,0.24157,4160
0.131923,0.245402,4160
0.131174,0.247367,4160
0.130019,0.245337,4160
0.127583,0.239534,4160
0.134083,0.237011,4160
0.127814,0.239401,4160
0.131962,0.24789,4160
0.130971,0.244199,4160
0.128805,0.23769,4160
0.126838,0.244956,4160
0.12793,0.245723,4160
0.136947,0.252564,4160
0.13281,0.245588,4160
0.128935,0.236923,4160
0.126295,0.244595,4160
0.130321,0.240209,4160
0.129296,0.240089,4160
0.132091,0.245975,4160
0.131098,0.247774,4160
0.128577,0.243411,4160
0.130551,0.241464,4160
0.127625,0.239674,4160
0.13592,0.247021,4160
0.13064,0.254352,4160
0.129489,0.240582,4160
0.129992,0.246363,4170
0.12833,0.239231,4170
0.127377,0.248457,4170
0.135167,0.247327,4170
0.135609,0.240848,4170
0.129218,0.247905,4170
0.130007,0.243634,4170
0.130551,0.24673,4170
0.132056,0.253369,4170
0.132782,0.244141,4170
0.135369,0.246325,4170
0.129726,0.240348,4170
0.131968,0.252308,4170
0.134212,0.252134,4170
0.131815,0.242121,4170
0.127789,0.239615,4170
0.133288,0.242266,4170
0.129329,0.242497,4170
0.127246,0.251354,4170
0.132425,0.258859,4170
0.127281,0.238015,4170
0.127952,0.243976,4170
0.128363,0.238937,4170
0.128331,0.243528,4170
0.140535,0.246453,4170
0.131697,0.240289,4170
0.128158,0.253027,4170
0.128844,0.238836,4170
0.133558,0.241861,4170
0.138191,0.250118,4170
0.132199,0.239388,4170
0.132085,0.244461,4170
0.133157,0.238472,4180
0.132273,0.244222,4180
0.12816,0.257012,4180
0.132482,0.251317,4180
0.128217,0.241517,4180
0.131347,0.24228,4180
0.129328,0.240859,4180
0.129907,0.248971,4180
0.142952,0.247816,4180
0.128732,0.240896,4180
0.129441,0.242222,4180
0.127896,0.242759,4180
0.128277,0.24057,4180
0.138442,0.251775,4180
0.133655,0.243146,4180
0.128265,0.244749,4180
0.131193,0.247384,4180
0.129994,0.241308,4180
0.131552,0.25512,4180
0.132969,0.247786,4180
0.130077,0.244109,4180
0.133222,0.244065,4180
0.129708,0.24499,4180
0.128952,0.248779,4180
0.13511,0.248601,4180
0.129168,0.245173,4180
0.133326,0.245351,4180
0.128553,0.245721,4180
0.129844,0.243221,4180
0.144495,0.256125,4180
0.132788,0.243179,4180
0.131749,0.247581,4180
0.131391,0.247168,4190
0.129738,0.24438,4190
0.134248,0.249362,4190
0.137207,0.24988,4190
0.128953,0.246965,4190
0.131174,0.24491,4190
0.129996,0.242486,4190
0.133615,0.254851,4190
0.131996,0.250446,4190
0.13085,0.246545,4190
0.132704,0.243646,4190
0.133506,0.24017,4190
0.13503,0.255133,4190
0.133428,0.247687,4190
0.131459,0.242113,4190
0.132708,0.245352,4190
0.129057,0.243746,4190
0.132013,0.246738,4190
0.141003,0.252095,4190
0.131889,0.246344,4190
0.132087,0.249567,4190
0.128784,0.241052,4190
0.129966,0.244662,4190
0.133302,0.253277,4190
0.132804,0.247429,4190
0.134528,0.2483,4190
0.131955,0.242462,4190
0.135012,0.244517,4190
0.132507,0.247003,4190
0.132755,0.246812,4190
0.135,0.246944,4190
0.130256,0.245013,4190
0.133499,0.244626,4200
0.132637,0.249375,4200
0.135953,0.252371,4200
0.136909,0.250209,4200
0.134433,0.244241,4200
0.130878,0.241292,4200
0.12998,0.246846,4200
0.134615,0.257405,4200
0.133409,0.24393,4200
0.134022,0.248154,4200
0.130865,0.242491,4200
0.130846,0.248707,4200
0.135622,0.254374,4200
0.133716,0.246424,4200
0.135387,0.246508,4200
0.130915,0.245419,4200
0.131416,0.249212,4200
0.133342,0.251994,4200
0.153494,0.257481,4200
0.138255,0.258792,4200
0.133926,0.249652,4200
0.143231,0.285099,4200
0.14221,0.255495,4200
0.140196,0.256494,4200
0.135583,0.249721,4200
0.132247,0.247696,4200
0.133152,0.243787,4200
0.133393,0.243977,4200
0.144389,0.248194,4200
0.130196,0.249252,4200
0.130132,0.248482,4200
0.130359,0.248185,4200
0.136427,0.250185,4210
0.140114,0.249796,4210
0.134253,0.250222,4210
0.137557,0.247461,4210
0.133754,0.245943,4210
0.12906,0.249867,4210
0.130869,0.256974,4210
0.136408,0.251581,4210
0.13431,0.251723,4210
0.13597,0.24425,4210
0.130462,0.254281,4210
0.132479,0.256892,4210
0.134805,0.251361,4210
0.136803,0.245102,4210
0.13099,0.245212,4210
0.130409,0.249039,4210
0.137605,0.247176,4210
0.13762,0.251322,4210
0.135231,0.250791,4210
0.13132,0.247756,4210
0.131617,0.250268,4210
0.138638,0.243934,4210
0.13352,0.258506,4210
0.134774,0.251193,4210
0.135073,0.250621,4210
0.128635,0.25097,4210
0.135615,0.249268,4210
0.132894,0.25515,4210
0.13526,0.256598,4210
0.132214,0.247932,4210
0.132792,0.248033,4210
0.143688,0.281237,4210
0.146694,0.272291,4220
0.140527,0.256862,4220
0.138398,0.255591,4220
0.137199,0.246843,4220
0.135197,0.251809,4220
0.132173,0.252492,4220
0.135416,0.253917,4220
0.13512,0.249459,4220
0.137408,0.247501,4220
0.135125,0.255025,4220
0.131852,0.260064,4220
0.138793,0.253057,4220
0.134139,0.244273,4220
0.131145,0.250978,4220
0.13245,0.251209,4220
0.131541,0.250669,4220
0.139386,0.254749,4220
0.135218,0.255331,4220
0.13329,0.250645,4220
0.132146,0.258344,4220
0.130123,0.247904,4220
0.1387,0.252598,4220
0.137418,0.246681,4220
0.133162,0.245171,4220
0.130895,0.249896,4220
0.133845,0.244993,4220
0.137198,0.257049,4220
0.141837,0.247961,4220
0.132224,0.245596,4220
0.130833,0.255408,4220
0.132817,0.247178,4220
0.136308,0.252066,4220
0.139473,0.269097,4230
0.137534,0.254689,4230
0.13377,0.256209,4230
0.136001,0.250224,4230
0.138542,0.253851,4230
0.144225,0.252362,4230
0.132271,0.246962,4230
0.132084,0.249704,4230
0.136384,0.246137,4230
0.137217,0.247695,4230
0.139931,0.25461,4230
0.135869,0.246969,4230
0.13203,0.251311,4230
0.13674,0.252133,4230
0.132879,0.250634,4230
0.137878,0.253114,4230
0.137316,0.251194,4230
0.173239,0.305678,4230
0.174284,0.278248,4230
0.14311,0.267384,4230
0.143148,0.265785,4230
0.14111,0.254466,4230
0.134492,0.256893,4230
0.13512,0.262134,4230
0.146837,0.261299,4230
0.143547,0.262587,4230
0.136797,0.25764,4230
0.13505,0.253338,4230
0.136905,0.256313,4230
0.132474,0.252685,4230
0.139102,0.255878,4230
0.135475,0.253524,4230
0.139228,0.258706,4240
0.137991,0.25528,4240
0.135151,0.253618,4240
0.149422,0.298727,4240
0.168318,0.301909,4240
0.151496,0.275171,4240
0.141408,0.258321,4240
0.138893,0.269658,4240
0.138849,0.258055,4240
0.14086,0.256536,4240
0.138912,0.265384,4240
0.139844,0.256761,4240
0.137231,0.273327,4240
0.140398,0.257423,4240
0.136982,0.256952,4240
0.137243,0.255414,4240
0.138074,0.255723,4240
0.13528,0.263095,4240
0.142739,0.255641,4240
0.136939,0.254267,4240
0.137144,0.257477,4240
0.137646,0.252918,4240
0.133785,0.258896,4240
0.138885,0.255085,4240
0.135954,0.26143,4240
0.139498,0.259802,4240
0.139116,0.256168,4240
0.141333,0.265048,4240
0.140234,0.25566,4240
0.137251,0.257053,4240
0.140636,0.253393,4240
0.135187,0.258037,4240
0.137541,0.260494,4250
0.141423,0.257634,4250
0.138702,0.258216,4250
0.138134,0.257019,4250
0.138435,0.254928,4250
0.135045,0.259373,4250
0.141446,0.257768,4250
0.137501,0.256017,4250
0.139546,0.25849,4250
0.134325,0.254574,4250
0.137134,0.263407,4250
0.148522,0.259719,4250
0.137327,0.259451,4250
0.138389,0.256657,4250
0.137216,0.257545,4250
0.137343,0.26276,4250
0.140282,0.258967,4250
0.138964,0.260098,4250
0.137666,0.257532,4250
0.137988,0.257792,4250
0.133144,0.255231,4250
0.14169,0.25965,4250
0.137955,0.255324,4250
0.144032,0.259008,4250
0.137912,0.250736,4250
0.134122,0.255019,4250
0.142146,0.256054,4250
0.138135,0.259961,4250
0.139082,0.255457,4250
0.139877,0.25564,4250
0.137382,0.257302,4250
0.137434,0.259346,4250
0.140581,0.257866,4260
0.13832,0.256932,4260
0.138513,0.255538,4260
0.136827,0.255311,4260
0.137776,0.265155,4260
0.138603,0.259682,4260
0.140741,0.258365,4260
0.134243,0.260065,4260
0.134513,0.258372,4260
0.135143,0.262312,4260
0.138206,0.256733,4260
0.13734,0.258327,4260
0.139532,0.251351,4260
0.134894,0.254798,4260
0.137476,0.266153,4260
0.138797,0.259214,4260
0.138006,0.256819,4260
0.13764,0.252845,4260
0.137811,0.255898,4260
0.136226,0.260425,4260
0.13786,0.257367,4260
0.136718,0.261033,4260
0.135747,0.256545,4260
0.134684,0.256521,4260
0.135252,0.257486,4260
0.136666,0.260255,4260
0.139035,0.262905,4260
0.136579,0.251984,4260
0.134871,0.256485,4260
0.13381,0.256748,4260
0.14154,0.262821,4260
0.14332,0.258846,4260
0.142885,0.256233,4270
0.135892,0.256328,4270
0.13685,0.265493,4270
0.140068,0.259395,4270
0.137558,0.257322,4270
0.140039,0.25392,4270
0.137213,0.254738,4270
0.134189,0.260553,4270
0.139133,0.25686,4270
0.140272,0.256489,4270
0.13803,0.256125,4270
0.137949,0.259157,4270
0.141411,0.253305,4270
0.142252,0.257527,4270
0.139985,0.260833,4270
0.135885,0.252185,4270
0.135939,0.256108,4270
0.135649,0.254108,4270
0.142504,0.256908,4270
0.14387,0.257012,4270
0.135044,0.251102,4270
0.134189,0.255077,4270
0.135605,0.2577,4270
0.135232,0.256838,4270
0.144681,0.257936,4270
0.136387,0.254701,4270
0.134852,0.25641,4270
0.136657,0.252089,4270
0.14513,0.259375,4270
0.138449,0.260053,4270
0.142085,0.251431,4270
0.141885,0.24897,4270
0.135634,0.255714,4280
0.135835,0.262899,4280
0.139789,0.258245,4280
0.138353,0.255792,4280
0.13426,0.262956,4280
0.145369,0.251903,4280
0.134957,0.258642,4280
0.1443,0.260394,4280
0.137096,0.252709,4280
0.141872,0.255593,4280
0.13867,0.255019,4280
0.139884,0.261547,4280
0.139127,0.262031,4280
0.148554,0.277624,4280
0.152376,0.273754,4280
0.143238,0.266089,4280
0.139481,0.273884,4280
0.141826,0.261518,4280
0.139125,0.261,4280
0.138893,0.257944,4280
0.140748,0.260579,4280
0.139891,0.273826,4280
0.13883,0.260089,4280
0.144745,0.259925,4280
0.137776,0.260949,4280
0.138141,0.257318,4280
0.139329,0.273803,4280
0.14905,0.287971,4280
0.159133,0.290098,4280
0.163604,0.325325,4280
0.159038,0.297961,4280
0.159235,0.30524,4280
0.157021,0.281147,4290
0.152135,0.265122,4290
0.140651,0.259697,4290
0.14416,0.274651,4290
0.143639,0.348395,4290
0.183069,0.346964,4290
0.191082,0.331937,4290
0.166539,0.451791,4290
0.261013,0.40387,4290
0.193747,0.345257,4290
0.226342,0.432491,4290
0.210488,0.330223,4290
0.164605,0.282703,4290
0.1501,0.273677,4290
0.148781,0.273575,4290
0.145958,0.265998,4290
0.139485,0.268922,4290
0.147505,0.308733,4290
0.169809,0.296677,4290
0.15342,0.309882,4290
0.158308,0.291561,4290
0.151585,0.268909,4290
0.14428,0.271053,4290
0.139584,0.260365,4290
0.151831,0.2634,4290
0.140152,0.263291,4290
0.140296,0.263371,4290
0.161419,0.268066,4290
0.145246,0.302156,4290
0.173469,0.29805,4290
0.152192,0.272285,4290
0.145364,0.266749,4290
0.144703,0.37871,4300
0.208112,0.335648,4300
0.16107,0.275577,4300
0.146125,0.324915,4300
0.187047,0.34188,4300
0.173451,0.309497,4300
0.151649,0.278226,4300
0.144826,0.265363,4300
0.141842,0.277281,4300
0.14381,0.266316,4300
0.15135,0.267612,4300
0.140991,0.274751,4300
0.139457,0.272642,4300
0.142799,0.266206,4300
0.142052,0.260918,4300
0.150769,0.267804,4300
0.14708,0.271968,4300
0.143349,0.26279,4300
0.13756,0.267453,4300
0.136709,0.310045,4300
0.173644,0.301403,4300
0.151854,0.279039,4300
0.145637,0.273147,4300
0.140418,0.26489,4300
0.140805,0.271961,4300
0.145468,0.277476,4300
0.141795,0.264406,4300
0.140643,0.267402,4300
0.140706,0.406633,4300
0.217226,0.380573,4300
0.185646,0.368678,4300
0.208803,0.35013,4300
0.171657,0.304022,4310
0.167477,0.306246,4310
0.155158,0.282049,4310
0.154139,0.285495,4310
0.155346,0.315848,4310
0.231087,0.367595,4310
0.178103,0.306077,4310
0.152094,0.27596,4310
0.143149,0.265712,4310
0.14431,0.27483,4310
0.14323,0.28324,4310
0.144891,0.291242,4310
0.157487,0.286077,4310
0.148942,0.268787,4310
0.156604,0.30797,4310
0.1692,0.295637,4310
0.156707,0.290556,4310
0.14905,0.269756,4310
0.14332,0.276134,4310
0.142846,0.265082,4310
0.142021,0.264587,4310
0.141203,0.273788,4310
0.1603,0.279416,4310
0.148009,0.278997,4310
0.144073,0.270625,4310
0.141559,0.264143,4310
0.144089,0.265091,4310
0.138158,0.263813,4310
0.150822,0.271001,4310
0.142631,0.265023,4310
0.140281,0.265969,4310
0.158451,0.292909,4310
0.15732,0.327704,4320
0.19311,0.396516,4320
0.189556,0.315967,4320
0.160492,0.287586,4320
0.146821,0.274948,4320
0.149759,0.27663,4320
0.204702,0.312919,4320
0.191483,0.345899,4320
0.176033,0.307561,4320
0.18211,0.315695,4320
0.161844,0.290699,4320
0.148136,0.267814,4320
0.143056,0.263296,4320
0.140486,0.279186,4320
0.145001,0.273169,4320
0.143196,0.263045,4320
0.141786,0.261381,4320
0.14126,0.263451,4320
0.138783,0.26529,4320
0.144878,0.266995,4320
0.140313,0.265895,4320
0.140145,0.263608,4320
0.140216,0.262548,4320
0.140459,0.266744,4320
0.141795,0.266107,4320
0.144307,0.262985,4320
0.139738,0.257907,4320
0.14021,0.259358,4320
0.141602,0.270211,4320
0.143381,0.265636,4320
0.147569,0.263727,4320
0.140068,0.262147,4320
0.141223,0.264813,4330
0.138175,0.267471,4330
0.141598,0.27231,4330
0.163193,0.30011,4330
0.154019,0.275069,4330
0.146876,0.268634,4330
0.15709,0.267582,4330
0.142097,0.268836,4330
0.139414,0.262887,4330
0.138946,0.265187,4330
0.142145,0.266246,4330
0.144047,0.268303,4330
0.144119,0.264595,4330
0.141473,0.263931,4330
0.142126,0.269466,4330
0.143351,0.274744,4330
0.145218,0.267005,4330
0.142132,0.267134,4330
0.143034,0.264937,4330
0.145961,0.263091,4330
0.138647,0.271249,4330
0.143988,0.266403,4330
0.142599,0.273638,4330
0.142701,0.264734,4330
0.140009,0.268875,4330
0.138973,0.273618,4330
0.161754,0.300912,4330
0.164564,0.275045,4330
0.148352,0.267274,4330
0.140525,0.263846,4330
0.141231,0.266725,4330
0.142499,0.264765,4330
0.143005,0.266256,4340
0.143343,0.265135,4340
0.141764,0.267368,4340
0.14316,0.275881,4340
0.149334,0.268521,4340
0.142003,0.262279,4340
0.144326,0.264938,4340
0.150249,0.294832,4340
0.151604,0.274106,4340
0.144775,0.268645,4340
0.144352,0.267837,4340
0.140865,0.269274,4340
0.139766,0.264064,4340
0.14428,0.265993,4340
0.141918,0.266933,4340
0.144283,0.268279,4340
0.14194,0.274291,4340
0.142474,0.26166,4340
0.144939,0.266575,4340
0.144057,0.273384,4340
0.143109,0.27609,4340
0.139165,0.262868,4340
0.139138,0.267475,4340
0.143246,0.267365,4340
0.143256,0.266242,4340
0.145131,0.266149,4340
0.144171,0.268174,4340
0.141766,0.275546,4340
0.143464,0.265517,4340
0.147954,0.265197,4340
0.143675,0.263822,4340
0.143511,0.273758,4340
0.1406,0.268115,4350
0.144282,0.272961,4350
0.145193,0.267076,4350
0.144052,0.270175,4350
0.140195,0.268306,4350
0.140009,0.27949,4350
0.144461,0.269656,4350
0.141379,0.269967,4350
0.142914,0.274348,4350
0.143755,0.269088,4350
0.145917,0.273771,4350
0.142191,0.271613,4350
0.143435,0.268952,4350
0.142295,0.270143,4350
0.14021,0.375074,4350
0.23279,0.432674,4350
0.379015,0.554925,4350
0.245031,0.373085,4350
0.197203,0.349961,4350
0.172155,0.298974,4350
0.150951,0.274293,4350
0.144131,0.274809,4350
0.150566,0.268147,4350
0.144152,0.267331,4350
0.141083,0.269647,4350
0.13994,0.266124,4350
0.140256,0.273655,4350
0.14684,0.274231,4350
0.139538,0.270205,4350
0.142116,0.267059,4350
0.14147,0.264587,4350
0.143981,0.274654,4350
0.146894,0.270611,4360
0.145427,0.271247,4360
0.143441,0.266727,4360
0.144457,0.268386,4360
0.151939,0.275007,4360
0.145108,0.274071,4360
0.143761,0.26683,4360
0.140347,0.270108,4360
0.14303,0.265553,4360
0.146017,0.269318,4360
0.145135,0.274274,4360
0.144336,0.270996,4360
0.145379,0.270207,4360
0.145862,0.272298,4360
0.148911,0.276069,4360
0.144745,0.266819,4360
0.144955,0.272537,4360
0.146232,0.27211,4360
0.148919,0.27765,4360
0.146403,0.273068,4360
0.144159,0.268037,4360
0.145268,0.27497,4360
0.145076,0.270632,4360
0.144835,0.280644,4360
0.146138,0.270637,4360
0.143607,0.271918,4360
0.140927,0.270145,4360
0.140633,0.265818,4360
0.144548,0.274488,4360
0.145681,0.270368,4360
0.144751,0.262412,4360
0.142655,0.268364,4360
0.144037,0.269434,4370
0.146956,0.267771,4370
0.145143,0.282236,4370
0.142941,0.269641,4370
0.14299,0.275491,4370
0.141685,0.269721,4370
0.155171,0.268309,4370
0.146087,0.270591,4370
0.145135,0.270736,4370
0.149912,0.2699,4370
0.148224,0.278946,4370
0.15186,0.270658,4370
0.143215,0.267642,4370
0.142238,0.28685,4370
0.154135,0.282823,4370
0.148773,0.281163,4370
0.148216,0.27042,4370
0.145347,0.268927,4370
0.145081,0.26803,4370
0.140811,0.26919,4370
0.143029,0.275852,4370
0.146855,0.27213,4370
0.145122,0.280087,4370
0.145394,0.269229,4370
0.152481,0.26839,4370
0.152624,0.271879,4370
0.146248,0.274306,4370
0.148397,0.27217,4370
0.144905,0.26992,4370
0.142547,0.269886,4370
0.147106,0.271314,4370
0.148996,0.273962,4370
0.144659,0.280454,4380
0.143575,0.271669,4380
0.146324,0.275609,4380
0.149617,0.276152,4380
0.147186,0.272396,4380
0.147832,0.273516,4380
0.144358,0.277474,4380
0.146413,0.277152,4380
0.148299,0.273044,4380
0.143402,0.277278,4380
0.142446,0.276413,4380
0.146563,0.272767,4380
0.16055,0.275121,4380
0.146097,0.272571,4380
0.14929,0.272923,4380
0.145486,0.272886,4380
0.145169,0.285507,4380
0.15515,0.2712,4380
0.148858,0.275653,4380
0.144155,0.268136,4380
0.143009,0.268896,4380
0.144678,0.275287,4380
0.14782,0.272982,4380
0.146055,0.273932,4380
0.142876,0.26491,4380
0.14267,0.270596,4380
0.147367,0.280628,4380
0.147043,0.273076,4380
0.144525,0.269008,4380
0.145691,0.270061,4380
0.145316,0.272593,4380
0.143788,0.282865,4380
0.146665,0.27595,4390
0.148773,0.274789,4390
0.144632,0.27664,4390
0.142179,0.274962,4390
0.154706,0.273661,4390
0.145919,0.271995,4390
0.146829,0.275424,4390
0.150438,0.27117,4390
0.142556,0.273271,4390
0.150207,0.272828,4390
0.147357,0.275903,4390
0.150996,0.270221,4390
0.145508,0.270039,4390
0.145954,0.281497,4390
0.146257,0.27724,4390
0.147256,0.273052,4390
0.1482,0.272065,4390
0.145703,0.28585,4390
0.146973,0.28051,4390
0.147193,0.281554,4390
0.14682,0.270451,4390
0.144883,0.272947,4390
0.146547,0.270861,4390
0.144529,0.276968,4390
0.147001,0.278228,4390
0.146698,0.270235,4390
0.147436,0.279255,4390
0.146348,0.287304,4390
0.14789,0.281062,4390
0.151369,0.277279,4390
0.147676,0.278424,4390
0.148202,0.27139,4390
0.148381,0.282423,4400
0.14883,0.272134,4400
0.150421,0.275085,4400
0.147224,0.274356,4400
0.152981,0.271256,4400
0.18843,0.308754,4400
0.156839,0.281865,4400
0.149982,0.273428,4400
0.148968,0.271328,4400
0.147484,0.276471,4400
0.149142,0.280802,4400
0.150664,0.271841,4400
0.141788,0.273456,4400
0.143204,0.267426,4400
0.1427,0.275062,4400
0.148735,0.275093,4400
0.145648,0.267355,4400
0.148181,0.272305,4400
0.142431,0.268539,4400
0.145934,0.277612,4400
0.14836,0.273224,4400
0.146575,0.268501,4400
0.145357,0.267898,4400
0.147851,0.265943,4400
0.155996,0.273352,4400
0.148988,0.274648,4400
0.144012,0.275756,4400
0.15059,0.267805,4400
0.146261,0.268306,4400
0.15046,0.274148,4400
0.147982,0.268338,4400
0.144054,0.27674,4400
0.146636,0.274224,4410
0.146318,0.275773,4410
0.148533,0.274744,4410
0.145118,0.281393,4410
0.144531,0.272136,4410
0.151272,0.272148,4410
0.14524,0.276047,4410
0.148738,0.278298,4410
0.146652,0.278665,4410
0.146235,0.27417,4410
0.147559,0.274782,4410
0.142115,0.28059,4410
0.149949,0.273391,4410
0.14649,0.280101,4410
0.144507,0.269331,4410
0.145687,0.268976,4410
0.15683,0.278675,4410
0.143108,0.269525,4410
0.145921,0.285798,4410
0.157126,0.286903,4410
0.154058,0.28463,4410
0.153895,0.281486,4410
0.14797,0.280099,4410
0.146808,0.281079,4410
0.146881,0.270497,4410
0.148864,0.281258,4410
0.148344,0.278192,4410
0.148177,0.274122,4410
0.147405,0.274215,4410
0.142398,0.269911,4410
0.155568,0.277537,4410
0.149131,0.279995,4410
0.14944,0.27696,4420
0.147643,0.273435,4420
0.146524,0.281994,4420
0.148657,0.279386,4420
0.148039,0.278926,4420
0.147818,0.275565,4420
0.146835,0.274054,4420
0.148232,0.290673,4420
0.159961,0.280578,4420
0.152503,0.277301,4420
0.151937,0.27642,4420
0.147348,0.274959,4420
0.155294,0.279685,4420
0.149916,0.276555,4420
0.148975,0.276548,4420
0.14735,0.275053,4420
0.145684,0.282215,4420
0.153886,0.277984,4420
0.148855,0.280739,4420
0.146562,0.279764,4420
0.146014,0.277509,4420
0.146249,0.290969,4420
0.148626,0.279679,4420
0.151284,0.26863,4420
0.147481,0.270622,4420
0.146086,0.274295,4420
0.146652,0.277801,4420
0.152797,0.276583,4420
0.149013,0.274183,4420
0.147851,0.283871,4420
0.143762,0.271159,4420
0.151344,0.275895,4420
0.150955,0.280536,4430
0.151128,0.283515,4430
0.147736,0.269764,4430
0.147742,0.275176,4430
0.152437,0.277538,4430
0.148587,0.278488,4430
0.149405,0.273126,4430
0.145184,0.275371,4430
0.147255,0.276242,4430
0.15288,0.28156,4430
0.149932,0.284192,4430
0.145453,0.268965,4430
0.144574,0.281575,4430
0.148968,0.277731,4430
0.150371,0.278369,4430
0.149966,0.278497,4430
0.146284,0.276916,4430
0.147679,0.276689,4430
0.160859,0.277496,4430
0.149674,0.272965,4430
0.147267,0.271001,4430
0.146956,0.28103,4430
0.145313,0.28559,4430
0.149907,0.274737,4430
0.145842,0.277015,4430
0.145542,0.268321,4430
0.146171,0.274352,4430
0.145375,0.28275,4430
0.148704,0.279619,4430
0.146854,0.272093,4430
0.147927,0.27589,4430
0.14488,0.273857,4430
0.152274,0.280882,4440
0.153075,0.285028,4440
0.145685,0.273883,4440
0.145987,0.281846,4440
0.148663,0.278736,4440
0.149151,0.285445,4440
0.148305,0.279482,4440
0.146527,0.273508,4440
0.146275,0.278819,4440
0.147339,0.285063,4440
0.150212,0.276874,4440
0.149224,0.281727,4440
0.151688,0.275292,4440
0.146365,0.274512,4440
0.159469,0.279962,4440
0.151233,0.272887,4440
0.14487,0.275546,4440
0.150856,0.280377,4440
0.148949,0.275992,4440
0.152168,0.28008,4440
0.150166,0.278284,4440
0.146988,0.271365,4440
0.148104,0.274655,4440
0.151821,0.277397,4440
0.150941,0.282671,4440
0.146751,0.278044,4440
0.151194,0.275399,4440
0.151861,0.275937,4440
0.14829,0.290776,4440
0.151654,0.275419,4440
0.147635,0.27532,4440
0.146984,0.272204,4440
0.149749,0.279114,4450
0.160158,0.280055,4450
0.151844,0.278271,4450
0.146262,0.27444,4450
0.149115,0.281264,4450
0.148512,0.278441,4450
0.152469,0.279496,4450
0.150376,0.278564,4450
0.152649,0.274348,4450
0.145272,0.278291,4450
0.146881,0.289133,4450
0.149415,0.283239,4450
0.148528,0.272177,4450
0.147365,0.271021,4450
0.146128,0.271485,4450
0.15871,0.280053,4450
0.152467,0.283293,4450
0.145375,0.274876,4450
0.149179,0.276788,4450
0.148545,0.274486,4450
0.150321,0.279411,4450
0.147187,0.27353,4450
0.146668,0.274816,4450
0.145411,0.272103,4450
0.145749,0.279428,4450
0.151925,0.287018,4450
0.147986,0.272751,4450
0.148678,0.291397,4450
0.14725,0.358518,4450
0.184394,0.30088,4450
0.156082,0.281295,4450
0.15038,0.283577,4450
0.152989,0.284615,4460
0.14854,0.281552,4460
0.151471,0.28108,4460
0.145822,0.272101,4460
0.147213,0.273055,4460
0.147243,0.274363,4460
0.147531,0.285869,4460
0.156927,0.283829,4460
0.146721,0.276847,4460
0.148827,0.275024,4460
0.146115,0.271838,4460
0.159253,0.283612,4460
0.149009,0.27435,4460
0.149197,0.279912,4460
0.148486,0.279259,4460
0.150243,0.288876,4460
0.153969,0.278709,4460
0.146515,0.274074,4460
0.147741,0.2779,4460
0.147703,0.27609,4460
0.146976,0.289838,4460
0.152275,0.282875,4460
0.147999,0.285194,4460
0.15144,0.276201,4460
0.148168,0.274454,4460
0.152556,0.282091,4460
0.151383,0.273182,4460
0.148846,0.280222,4460
0.149071,0.279277,4460
0.148076,0.28854,4460
0.153256,0.292026,4460
0.152407,0.279876,4460
0.150072,0.277503,4470
0.149701,0.278826,4470
0.15043,0.281811,4470
0.153345,0.274829,4470
0.147573,0.281598,4470
0.150623,0.277485,4470
0.146671,0.277003,4470
0.166918,0.285976,4470
0.151104,0.281649,4470
0.189718,0.294049,4470
0.158706,0.29238,4470
0.153993,0.300462,4470
0.155899,0.285382,4470
0.152468,0.287291,4470
0.149113,0.278605,4470
0.148035,0.285397,4470
0.153738,0.284706,4470
0.153624,0.284964,4470
0.151036,0.280612,4470
0.150046,0.280137,4470
0.150486,0.288108,4470
0.158041,0.284769,4470
0.162202,0.309209,4470
0.160619,0.281976,4470
0.151023,0.287679,4470
0.155214,0.285492,4470
0.156234,0.280258,4470
0.154711,0.279085,4470
0.148893,0.278754,4470
0.150023,0.291057,4470
0.15496,0.282722,4470
0.148146,0.284131,4470
0.155433,0.284935,4480
0.146855,0.281119,4480
0.149216,0.28964,4480
0.155302,0.284093,4480
0.151649,0.283438,4480
0.150313,0.280154,4480
0.151009,0.278866,4480
0.15605,0.284626,4480
0.152112,0.283106,4480
0.151331,0.282187,4480
0.150463,0.282622,4480
0.151128,0.290628,4480
0.152766,0.283325,4480
0.1522,0.285044,4480
0.150352,0.279424,4480
0.149089,0.282686,4480
0.155686,0.289202,4480
0.154109,0.28371,4480
0.150631,0.280538,4480
0.148451,0.280765,4480
0.149017,0.285384,4480
0.153568,0.283165,4480
0.152196,0.283015,4480
0.151426,0.277278,4480
0.150673,0.282642,4480
0.149522,0.289522,4480
0.154546,0.285806,4480
0.152233,0.283932,4480
0.151122,0.275703,4480
0.148002,0.276986,4480
0.155627,0.284957,4480
0.153878,0.284321,4480
0.15187,0.276102,4490
0.148702,0.280921,4490
0.147877,0.284964,4490
0.154136,0.291635,4490
0.156361,0.27763,4490
0.148423,0.280306,4490
0.15016,0.282492,4490
0.152027,0.287554,4490
0.158134,0.290906,4490
0.151554,0.283858,4490
0.149624,0.274845,4490
